Источник,Территория,Ключевое слово,Название,Год от,Год до,URL,Описание
gpib,Дорогобужский уезд,карта,Фрагменткарты«Orbis Terrarum Typus De Integro Multis In Locis Emendatus auctore Petro Plancio» Петрус,,,http://elib.shpl.ru/ru/nodes/114069,
gpib,Дорогобужский уезд,карта,географическо-статистический ЧердынскогоуездаПермской губернии : с приложениемкартыбассейна р. Камы и иллюстрациями,,,http://elib.shpl.ru/ru/nodes/84389,
gpib,Дорогобужский уезд,карта,КартаБелозерскогоуезда. 1865,1865,1865,http://elib.shpl.ru/ru/nodes/5391,
gpib,Дорогобужский уезд,карта,"Фрагменткарты«Generale pascaerte van gantsch Europa:  inhoudende de geheele Oostersche, Noortsche en",,,http://elib.shpl.ru/ru/nodes/114068,
gpib,Дорогобужский уезд,карта,ВерхотурскогоуездаПермской губернии с общим историческо-экономическим очерком и приложениемкартыУездав границах,,,http://elib.shpl.ru/ru/nodes/84390,
gpib,Дорогобужский уезд,карта,Фрагменткарты«Polus Arcticus» из атласа «Atlas Sive Cosmographicae Meditationes de Fabrica  Mundi et,,,http://elib.shpl.ru/ru/nodes/114080,
gpib,Дорогобужский уезд,карта,Картаволостей Гродненской губернии,,,http://elib.shpl.ru/ru/nodes/115461,
gpib,Дорогобужский уезд,карта,"Русско-японская война (1904-1905).КартаДальнего Востока. – СПб., 1904.",1904,1905,http://elib.shpl.ru/ru/nodes/110320,
gpib,Дорогобужский уезд,карта,"Фрагменткарты«Europam ab Asia & Africa segregant Mare mediterraneum, Euxinus Pontus  (nunc Mare Majus)",,,http://elib.shpl.ru/ru/nodes/114077,
gpib,Дорогобужский уезд,карта,Карта«Новая Земля. Культурное и природное наследие» к 60-летию создания ЦП РФ. Масштаб 1 : 1 000 000,,,http://elib.shpl.ru/ru/nodes/111428,
gpib,Дорогобужский уезд,карта,Ельчанинов А. И. Русские географические названия накартеМирового океана как объект нематериального культурного,,,http://elib.shpl.ru/ru/nodes/114993,
gpib,Дорогобужский уезд,карта,Карта«Carta Marina Et Descriptio Septemtrionalium Terrarum Ac Mirabilium Rerum  In Eis Contentarum Diligentissime,,,http://elib.shpl.ru/ru/nodes/114043,
gpib,Дорогобужский уезд,карта,Остров Геркулес на топографическойкарте,,,http://elib.shpl.ru/ru/nodes/109255,
gpib,Дорогобужский уезд,карта,Мещовскийуезд. Вып. 2 : Текст : с приложением схематической почвеннойкартыМещовскогоуезда. - 1912.,1912,1912,http://elib.shpl.ru/ru/nodes/78314,
gpib,Дорогобужский уезд,карта,"Земскаякарта1894 г. : Саратовскийуезд, Самарская губерния",,,http://elib.shpl.ru/ru/nodes/115203,
gpib,Дорогобужский уезд,карта,Картацерковных приходов Можайскогоуезда,,,http://elib.shpl.ru/ru/nodes/3714,
gpib,Дорогобужский уезд,карта,Картанаселенности Европейской России поуездам,,,http://elib.shpl.ru/ru/nodes/10465,
gpib,Дорогобужский уезд,карта,Картазападной части Эмъиногорскогоуезда,,,http://elib.shpl.ru/ru/nodes/51846,
gpib,Дорогобужский уезд,карта,КартаРжевскогоуезда[1880-е].,1880,1880,http://elib.shpl.ru/ru/nodes/94531,
gpib,Дорогобужский уезд,карта,КартаАрхангельской Губернии Шенкурскогоуезда,,,http://elib.shpl.ru/ru/nodes/113165,
gpib,Дорогобужский уезд,карта,КартаЗубцовскогоуездаТверской губернии,,,http://elib.shpl.ru/ru/nodes/115071,
gpib,Дорогобужский уезд,карта,КартаСтарорусскогоуездаНовгородской губернии,,,http://elib.shpl.ru/ru/nodes/115159,
